HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
1541,-6.63E-03,0.002662,0.291,1:17:46 AM,206.185567,0,206.185567,,9.29E-03,,1.92E+00
1542,-6.71E-03,0.003436,0.353,1:17:46 AM,169.9716714,0,169.9716714,,1.01E-02,,1.72E+00
1543,-6.56E-03,0.003025,0.329,1:17:47 AM,182.3708207,0,182.3708207,,9.59E-03,,1.75E+00
1544,-2.91E-03,0.006674,0.279,1:17:47 AM,215.0537634,0,215.0537634,,9.58E-03,,2.06E+00
1545,-2.37E-03,0.00807,0.279,1:17:47 AM,215.0537634,0,215.0537634,,1.04E-02,,2.24E+00
1546,-3.67E-03,0.006006,0.327,1:17:47 AM,183.4862385,0,183.4862385,,9.67E-03,,1.77E+00
1547,-3.25E-03,0.006112,0.415,1:17:48 AM,144.5783133,0,144.5783133,,9.37E-03,,1.35E+00
1548,-3.28E-03,0.005254,0.621,1:17:48 AM,96.61835749,0,96.61835749,,8.53E-03,,8.25E-01
1549,-3.93E-03,0.005269,0.4,1:17:49 AM,150,0,150,,9.20E-03,,1.38E+00
1550,-4.54E-03,0.004918,0.415,1:17:49 AM,144.5783133,0,144.5783133,,9.46E-03,,1.37E+00
1551,-4.27E-03,0.004986,0.431,1:17:50 AM,139.2111369,0,139.2111369,,9.26E-03,,1.29E+00
1552,-4.54E-03,0.005393,0.403,1:17:50 AM,148.8833747,0,148.8833747,,9.93E-03,,1.48E+00
1553,-4.27E-03,0.006609,0.325,1:17:50 AM,184.6153846,0,184.6153846,,1.09E-02,,2.01E+00
1554,-3.80E-03,0.006613,0.305,1:17:51 AM,196.7213115,0,196.7213115,,1.04E-02,,2.05E+00
1555,-5.18E-03,0.005085,0.339,1:17:51 AM,176.9911504,0,176.9911504,,1.03E-02,,1.82E+00
1556,-2.82E-03,0.004227,0.256,1:17:51 AM,234.375,0,234.375,,7.05E-03,,1.65E+00
1557,-0.004299,0.004606,0.267,1:17:52 AM,224.7191011,0,224.7191011,,8.91E-03,,2.00E+00
1558,-2.35E-03,0.01432,0.275,1:17:52 AM,218.1818182,0,218.1818182,,1.67E-02,,3.64E+00
1559,2.99E-03,0.008075,0.217,1:17:52 AM,276.4976959,0,276.4976959,,5.08E-03,,1.41E+00
1560,-3.53E-03,0.006633,0.299,1:17:52 AM,200.6688963,0,200.6688963,,1.02E-02,,2.04E+00
1561,-6.62E-03,0.0002957,0.31,1:17:53 AM,193.5483871,0,193.5483871,,6.91E-03,,1.34E+00
1562,-6.99E-03,0.001514,0.253,1:17:53 AM,237.1541502,0,237.1541502,,8.51E-03,,2.02E+00
1563,-6.65E-03,0.003103,0.33,1:17:53 AM,181.8181818,0,181.8181818,,9.75E-03,,1.77E+00
1564,-6.75E-03,0.002928,0.534,1:17:54 AM,112.3595506,0,112.3595506,,9.67E-03,,1.09E+00
1565,-6.98E-03,0.003285,0.33,1:17:54 AM,181.8181818,0,181.8181818,,1.03E-02,,1.87E+00
1566,-7.05E-03,0.004036,0.353,1:17:54 AM,169.9716714,0,169.9716714,,1.11E-02,,1.88E+00
1567,-7.51E-03,0.00165,0.318,1:17:55 AM,188.6792453,0,188.6792453,,9.16E-03,,1.73E+00
1568,-2.09E-03,0.006517,0.269,1:17:55 AM,223.0483271,0,223.0483271,,8.61E-03,,1.92E+00
1569,-3.34E-03,0.004839,0.318,1:17:55 AM,188.6792453,0,188.6792453,,8.18E-03,,1.54E+00
1570,-6.11E-04,0.007127,0.252,1:17:56 AM,238.0952381,0,238.0952381,,7.74E-03,,1.84E+00
1571,-1.81E-03,0.00515,0.2,1:17:56 AM,,,,,,,
1572,-2.32E-03,0.005419,0.201,1:17:56 AM,298.5074627,0,298.5074627,,7.74E-03,,2.31E+00
1573,-2.76E-03,0.006521,0.257,1:17:56 AM,233.463035,0,233.463035,,9.28E-03,,2.17E+00
1574,-1.49E-03,0.006881,0.227,1:17:57 AM,264.3171806,0,264.3171806,,8.37E-03,,2.21E+00
1575,4.90E-04,0.007708,0.198,1:17:57 AM,,,,,,,
1576,2.99E-03,0.01059,0.239,1:17:57 AM,251.0460251,0,251.0460251,,7.60E-03,,1.91E+00
1577,1.97E-03,0.01183,0.261,1:17:57 AM,229.8850575,0,229.8850575,,9.86E-03,,2.27E+00
1578,8.73E-04,0.009423,0.24,1:17:57 AM,250,0,250,,8.55E-03,,2.14E+00
1579,1.29E-03,0.01147,0.235,1:17:58 AM,255.3191489,0,255.3191489,,1.02E-02,,2.60E+00
1580,9.71E-05,0.004751,0.2,1:17:58 AM,,,,,,,
1581,-6.73E-03,0.001372,0.235,1:17:58 AM,255.3191489,0,255.3191489,,8.10E-03,,2.07E+00
1582,-6.83E-03,-0.0005093,0.205,1:17:58 AM,292.6829268,0,292.6829268,,6.32E-03,,1.85E+00
1583,-7.79E-03,-0.000136,0.254,1:17:59 AM,236.2204724,0,236.2204724,,7.66E-03,,1.81E+00
1584,-6.97E-03,-0.0007961,0.206,1:17:59 AM,291.2621359,0,291.2621359,,6.17E-03,,1.80E+00
1585,-5.31E-03,0.0005414,0.15,1:17:59 AM,,,,,,,
1586,-4.67E-03,0.0009054,0.144,1:17:59 AM,,,,,,,
1587,-7.91E-03,-0.0001982,0.19,1:17:59 AM,,,,,,,
1588,-9.49E-03,0.005327,0.484,1:18:00 AM,123.9669421,0,123.9669421,,1.48E-02,,1.84E+00
1589,-4.29E-03,0.006304,0.254,1:18:00 AM,236.2204724,0,236.2204724,,1.06E-02,,2.50E+00
1590,-5.53E-03,0.005574,0.313,1:18:00 AM,191.6932907,0,191.6932907,,1.11E-02,,2.13E+00
1591,-5.61E-03,0.001234,0.432,1:18:01 AM,138.8888889,0,138.8888889,,6.85E-03,,9.51E-01
1592,-7.60E-03,0.0008581,0.236,1:18:01 AM,254.2372881,0,254.2372881,,8.46E-03,,2.15E+00
1593,-7.76E-03,0.005778,0.409,1:18:01 AM,146.6992665,0,146.6992665,,1.35E-02,,1.99E+00
1594,1.43E-03,0.006251,0.129,1:18:02 AM,,,,,,,
1595,-1.57E-03,0.008936,0.199,1:18:02 AM,,,,,,,
1596,2.72E-03,0.007977,0.177,1:18:02 AM,,,,,,,
1597,-1.26E-03,0.00512,0.191,1:18:02 AM,,,,,,,
1598,-5.29E-03,0.004674,0.316,1:18:02 AM,189.8734177,0,189.8734177,,9.96E-03,,1.89E+00
1599,-4.04E-03,0.0149,0.494,1:18:03 AM,121.4574899,0,121.4574899,,1.89E-02,,2.30E+00
1600,-1.02E-02,-0.00148,0.411,1:18:03 AM,145.9854015,0,145.9854015,,8.74E-03,,1.28E+00
1601,-6.54E-03,8.11E-05,0.156,1:18:03 AM,,,,,,,
1602,-4.79E-03,0.001956,0.181,1:18:04 AM,,,,,,,
1603,-6.22E-03,0.001156,0.238,1:18:04 AM,252.1008403,0,252.1008403,,7.37E-03,,1.86E+00
1604,-5.52E-03,0.002335,0.252,1:18:04 AM,238.0952381,0,238.0952381,,7.85E-03,,1.87E+00
1605,-5.64E-03,0.003901,0.281,1:18:04 AM,213.5231317,0,213.5231317,,9.54E-03,,2.04E+00
1606,-5.31E-03,0.003225,0.335,1:18:05 AM,179.1044776,0,179.1044776,,8.53E-03,,1.53E+00
1607,-4.60E-03,0.005112,0.279,1:18:05 AM,215.0537634,0,215.0537634,,9.71E-03,,2.09E+00
1608,-3.10E-03,0.002047,0.161,1:18:05 AM,,,,,,,
1609,-5.06E-03,0.002092,0.19,1:18:05 AM,,,,,,,
1610,-5.02E-03,0.002826,0.191,1:18:06 AM,,,,,,,
1611,-5.44E-03,0.005189,0.467,1:18:06 AM,128.4796574,0,128.4796574,,1.06E-02,,1.36E+00
1612,-4.72E-03,0.006147,0.368,1:18:06 AM,163.0434783,0,163.0434783,,1.09E-02,,1.77E+00
1613,-4.52E-03,0.005781,0.374,1:18:07 AM,160.4278075,0,160.4278075,,1.03E-02,,1.65E+00
1614,-4.17E-03,0.00555,0.382,1:18:07 AM,157.0680628,0,157.0680628,,9.72E-03,,1.53E+00
1615,-3.78E-03,0.006037,0.366,1:18:08 AM,163.9344262,0,163.9344262,,9.82E-03,,1.61E+00
1616,-3.53E-03,0.006524,0.369,1:18:08 AM,162.601626,0,162.601626,,1.01E-02,,1.63E+00
1617,-3.25E-03,0.006665,0.367,1:18:08 AM,163.4877384,0,163.4877384,,9.91E-03,,1.62E+00
1618,-3.60E-03,0.006192,0.37,1:18:09 AM,162.1621622,0,162.1621622,,9.79E-03,,1.59E+00
1619,-3.23E-03,0.006459,0.371,1:18:09 AM,161.7250674,0,161.7250674,,9.69E-03,,1.57E+00
1620,-3.88E-03,0.005812,0.392,1:18:09 AM,153.0612245,0,153.0612245,,9.70E-03,,1.48E+00
1621,-3.86E-03,0.00557,0.405,1:18:10 AM,148.1481481,0,148.1481481,,9.43E-03,,1.40E+00
1622,-3.25E-03,0.006311,0.377,1:18:10 AM,159.1511936,0,159.1511936,,9.56E-03,,1.52E+00
1623,-3.49E-03,0.006463,0.332,1:18:11 AM,180.7228916,0,180.7228916,,9.95E-03,,1.80E+00
1624,-4.19E-03,0.006283,0.308,1:18:11 AM,194.8051948,0,194.8051948,,1.05E-02,,2.04E+00
1625,-3.87E-03,0.002871,0.238,1:18:11 AM,252.1008403,0,252.1008403,,6.74E-03,,1.70E+00
1626,-3.13E-03,0.00416,0.21,1:18:11 AM,285.7142857,0,285.7142857,,7.29E-03,,2.08E+00
1627,-1.37E-03,0.003854,0.153,1:18:11 AM,,,,,,,
1628,-1.94E-03,0.003651,0.152,1:18:12 AM,,,,,,,
1629,-4.38E-03,0.004273,0.249,1:18:12 AM,240.9638554,0,240.9638554,,8.65E-03,,2.08E+00
1630,-4.49E-03,0.005688,0.3,1:18:12 AM,200,0,200,,1.02E-02,,2.04E+00
1631,-3.96E-03,0.003909,0.269,1:18:12 AM,223.0483271,0,223.0483271,,7.87E-03,,1.76E+00
1632,-4.23E-03,0.004163,0.265,1:18:13 AM,226.4150943,0,226.4150943,,8.39E-03,,1.90E+00
1633,-2.34E-03,0.005084,0.224,1:18:13 AM,267.8571429,0,267.8571429,,7.43E-03,,1.99E+00
1634,-1.35E-03,0.006459,0.227,1:18:13 AM,264.3171806,0,264.3171806,,7.81E-03,,2.06E+00
1635,-3.82E-03,0.00792,0.31,1:18:13 AM,193.5483871,0,193.5483871,,1.17E-02,,2.27E+00
1636,-4.67E-03,0.004898,0.383,1:18:14 AM,156.6579634,0,156.6579634,,9.57E-03,,1.50E+00
1637,-5.10E-03,0.004476,0.406,1:18:14 AM,147.7832512,0,147.7832512,,9.58E-03,,1.42E+00
1638,-4.53E-03,0.005102,0.385,1:18:15 AM,155.8441558,0,155.8441558,,9.63E-03,,1.50E+00
1639,-5.28E-03,0.005131,0.396,1:18:15 AM,151.5151515,0,151.5151515,,1.04E-02,,1.58E+00
1640,-5.20E-03,0.005004,0.36,1:18:15 AM,166.6666667,0,166.6666667,,1.02E-02,,1.70E+00
1641,-6.68E-03,0.004303,0.394,1:18:16 AM,152.284264,0,152.284264,,1.10E-02,,1.67E+00
1642,-5.81E-03,0.004841,0.391,1:18:16 AM,153.4526854,0,153.4526854,,1.06E-02,,1.63E+00
1643,-5.61E-03,0.004571,0.418,1:18:17 AM,143.5406699,0,143.5406699,,1.02E-02,,1.46E+00
1644,-4.20E-03,0.004743,0.425,1:18:17 AM,141.1764706,0,141.1764706,,8.94E-03,,1.26E+00
1645,-5.26E-03,0.004823,0.408,1:18:17 AM,147.0588235,0,147.0588235,,1.01E-02,,1.48E+00
1646,-5.17E-03,0.005476,0.594,1:18:18 AM,101.010101,0,101.010101,,1.06E-02,,1.07E+00
1647,-4.70E-03,0.0051,0.413,1:18:18 AM,145.2784504,0,145.2784504,,9.80E-03,,1.42E+00
1648,-5.17E-03,0.005665,0.416,1:18:19 AM,144.2307692,0,144.2307692,,1.08E-02,,1.56E+00
1649,-4.72E-03,0.004385,0.434,1:18:19 AM,138.2488479,0,138.2488479,,9.11E-03,,1.26E+00
1650,-5.26E-03,0.005198,0.423,1:18:20 AM,141.8439716,0,141.8439716,,1.05E-02,,1.48E+00
1651,-3.49E-03,0.005836,0.438,1:18:20 AM,136.9863014,0,136.9863014,,9.33E-03,,1.28E+00
1652,-4.04E-03,0.006673,0.417,1:18:21 AM,143.8848921,0,143.8848921,,1.07E-02,,1.54E+00
1653,-4.28E-03,0.005874,0.398,1:18:21 AM,150.7537688,0,150.7537688,,1.02E-02,,1.53E+00
1654,-3.91E-03,0.006267,0.418,1:18:21 AM,143.5406699,0,143.5406699,,1.02E-02,,1.46E+00
1655,-4.30E-03,0.006297,0.39,1:18:22 AM,153.8461538,0,153.8461538,,1.06E-02,,1.63E+00
1656,-3.97E-03,0.006305,0.41,1:18:22 AM,146.3414634,0,146.3414634,,1.03E-02,,1.50E+00
1657,-5.28E-03,0.01616,0.543,1:18:23 AM,110.4972376,0,110.4972376,,2.14E-02,,2.37E+00
1658,-6.95E-03,0.004422,0.571,1:18:23 AM,105.0788091,0,105.0788091,,1.14E-02,,1.19E+00
1659,-1.83E-03,0.005886,0.244,1:18:24 AM,245.9016393,0,245.9016393,,7.72E-03,,1.90E+00
1660,-2.42E-03,0.004885,0.253,1:18:24 AM,237.1541502,0,237.1541502,,7.31E-03,,1.73E+00
1661,-2.02E-03,0.005081,0.257,1:18:24 AM,233.463035,0,233.463035,,7.10E-03,,1.66E+00
1662,-5.32E-03,0.003665,0.309,1:18:24 AM,194.1747573,0,194.1747573,,8.98E-03,,1.74E+00
1663,-6.50E-03,0.002911,0.373,1:18:25 AM,160.8579088,0,160.8579088,,9.41E-03,,1.51E+00
1664,-5.33E-03,0.003492,0.41,1:18:25 AM,146.3414634,0,146.3414634,,8.82E-03,,1.29E+00
1665,-4.50E-03,0.004805,0.38,1:18:25 AM,157.8947368,0,157.8947368,,9.30E-03,,1.47E+00
1666,-4.06E-03,0.003979,0.363,1:18:26 AM,165.2892562,0,165.2892562,,8.04E-03,,1.33E+00
1667,-4.94E-03,0.004726,0.365,1:18:26 AM,164.3835616,0,164.3835616,,9.67E-03,,1.59E+00
1668,-3.46E-03,0.004912,0.374,1:18:27 AM,160.4278075,0,160.4278075,,8.38E-03,,1.34E+00
1669,-4.13E-03,0.004544,0.364,1:18:27 AM,164.8351648,0,164.8351648,,8.68E-03,,1.43E+00
1670,-4.88E-03,0.004329,0.37,1:18:27 AM,162.1621622,0,162.1621622,,9.21E-03,,1.49E+00
1671,-4.51E-03,0.004562,0.382,1:18:28 AM,157.0680628,0,157.0680628,,9.07E-03,,1.42E+00
1672,-4.64E-03,0.004271,0.378,1:18:28 AM,158.7301587,0,158.7301587,,8.91E-03,,1.41E+00
1673,-4.61E-03,0.004183,0.382,1:18:28 AM,157.0680628,0,157.0680628,,8.80E-03,,1.38E+00
1674,-5.07E-03,0.004442,0.558,1:18:29 AM,107.5268817,0,107.5268817,,9.51E-03,,1.02E+00
1675,-6.13E-03,0.003886,0.358,1:18:29 AM,167.5977654,0,167.5977654,,1.00E-02,,1.68E+00
1676,-4.85E-03,0.004249,0.392,1:18:30 AM,153.0612245,0,153.0612245,,9.10E-03,,1.39E+00
1677,-5.66E-03,0.004243,0.394,1:18:30 AM,152.284264,0,152.284264,,9.90E-03,,1.51E+00
1678,-4.92E-03,0.00469,0.364,1:18:31 AM,164.8351648,0,164.8351648,,9.61E-03,,1.58E+00
1679,-5.09E-03,0.004063,0.369,1:18:31 AM,162.601626,0,162.601626,,9.15E-03,,1.49E+00
1680,-4.87E-03,0.003529,0.297,1:18:31 AM,202.020202,0,202.020202,,8.40E-03,,1.70E+00
1681,-4.10E-03,0.006173,0.302,1:18:32 AM,198.6754967,0,198.6754967,,1.03E-02,,2.04E+00
1682,-5.72E-03,0.005283,0.401,1:18:32 AM,149.6259352,0,149.6259352,,1.10E-02,,1.65E+00
1683,-4.74E-03,0.005477,0.404,1:18:32 AM,148.5148515,0,148.5148515,,1.02E-02,,1.52E+00
1684,-2.80E-03,0.006569,0.398,1:18:33 AM,150.7537688,0,150.7537688,,9.37E-03,,1.41E+00
1685,-3.82E-03,0.005924,0.354,1:18:33 AM,169.4915254,0,169.4915254,,9.75E-03,,1.65E+00
1686,-1.12E-03,0.00835,0.294,1:18:33 AM,204.0816327,0,204.0816327,,9.47E-03,,1.93E+00
1687,-1.01E-03,0.006643,0.237,1:18:34 AM,253.164557,0,253.164557,,7.65E-03,,1.94E+00
1688,-5.30E-03,0.005548,0.355,1:18:34 AM,169.0140845,0,169.0140845,,1.08E-02,,1.83E+00
1689,-6.09E-03,0.003472,0.621,1:18:35 AM,96.61835749,0,96.61835749,,9.56E-03,,9.24E-01
1690,-5.90E-03,0.003703,0.443,1:18:35 AM,135.4401806,0,135.4401806,,9.61E-03,,1.30E+00
1691,-6.03E-03,0.004131,0.427,1:18:35 AM,140.5152225,0,140.5152225,,1.02E-02,,1.43E+00
1692,-5.87E-03,0.004755,0.357,1:18:36 AM,168.0672269,0,168.0672269,,1.06E-02,,1.79E+00
1693,-2.84E-03,0.01988,0.417,1:18:36 AM,143.8848921,0,143.8848921,,2.27E-02,,3.27E+00
1694,-5.66E-03,0.002824,0.751,1:18:37 AM,79.89347537,0,79.89347537,,8.49E-03,,6.78E-01
1695,-3.54E-03,0.003931,0.374,1:18:37 AM,160.4278075,0,160.4278075,,7.47E-03,,1.20E+00
1696,-3.95E-03,0.005471,0.326,1:18:38 AM,184.0490798,0,184.0490798,,9.42E-03,,1.73E+00
1697,-4.21E-03,0.005661,0.376,1:18:38 AM,159.5744681,0,159.5744681,,9.87E-03,,1.58E+00
1698,-4.52E-03,0.004748,0.39,1:18:38 AM,153.8461538,0,153.8461538,,9.27E-03,,1.43E+00
1699,-3.35E-03,0.006119,0.384,1:18:39 AM,156.25,0,156.25,,9.47E-03,,1.48E+00
1700,-3.51E-03,0.005661,0.401,1:18:39 AM,149.6259352,0,149.6259352,,9.18E-03,,1.37E+00
1701,-3.64E-03,0.005623,0.383,1:18:40 AM,156.6579634,0,156.6579634,,9.26E-03,,1.45E+00
1702,-4.17E-03,0.006271,0.366,1:18:40 AM,163.9344262,0,163.9344262,,1.04E-02,,1.71E+00
1703,-3.74E-03,0.006318,0.318,1:18:40 AM,188.6792453,0,188.6792453,,1.01E-02,,1.90E+00
1704,-3.74E-03,0.00686,0.575,1:18:41 AM,104.3478261,0,104.3478261,,1.06E-02,,1.11E+00
1705,-3.12E-03,0.007093,0.401,1:18:41 AM,149.6259352,0,149.6259352,,1.02E-02,,1.53E+00
1706,-3.18E-03,0.006517,0.396,1:18:42 AM,151.5151515,0,151.5151515,,9.69E-03,,1.47E+00
1707,-2.95E-03,0.00663,0.358,1:18:42 AM,167.5977654,0,167.5977654,,9.58E-03,,1.61E+00
1708,-3.60E-03,0.006609,0.303,1:18:42 AM,198.019802,0,198.019802,,1.02E-02,,2.02E+00
1709,-6.81E-04,0.007741,0.249,1:18:43 AM,240.9638554,0,240.9638554,,8.42E-03,,2.03E+00
1710,-4.47E-03,0.003854,0.295,1:18:43 AM,203.3898305,0,203.3898305,,8.33E-03,,1.69E+00
1711,-4.27E-03,0.004709,0.317,1:18:43 AM,189.2744479,0,189.2744479,,8.98E-03,,1.70E+00
1712,-4.39E-03,2.49E-05,0.231,1:18:43 AM,259.7402597,0,259.7402597,,4.42E-03,,1.15E+00
1713,-4.86E-03,0.00161,0.182,1:18:44 AM,,,,,,,
1714,-2.91E-03,0.002254,0.137,1:18:44 AM,,,,,,,
1715,-3.54E-03,0.001958,0.15,1:18:44 AM,,,,,,,
1716,-4.72E-03,0.001432,0.153,1:18:44 AM,,,,,,,
1717,-4.84E-03,0.001403,0.159,1:18:44 AM,,,,,,,
1718,-4.04E-03,0.001714,0.161,1:18:44 AM,,,,,,,
1719,-4.19E-03,0.002547,0.166,1:18:45 AM,,,,,,,
1720,-4.93E-03,0.003197,0.239,1:18:45 AM,251.0460251,0,251.0460251,,8.12E-03,,2.04E+00
1721,-4.22E-03,0.005913,0.292,1:18:45 AM,205.4794521,0,205.4794521,,1.01E-02,,2.08E+00
1722,-5.20E-03,0.001961,0.31,1:18:45 AM,193.5483871,0,193.5483871,,7.16E-03,,1.39E+00
1723,-3.33E-03,0.003984,0.193,1:18:46 AM,,,,,,,
1724,-2.06E-03,0.004287,0.198,1:18:46 AM,,,,,,,
1725,-3.51E-03,0.005254,0.291,1:18:46 AM,206.185567,0,206.185567,,8.76E-03,,1.81E+00
1726,-2.77E-03,0.006479,0.277,1:18:46 AM,216.6064982,0,216.6064982,,9.25E-03,,2.00E+00
1727,-5.12E-03,0.004643,0.358,1:18:47 AM,167.5977654,0,167.5977654,,9.76E-03,,1.64E+00
1728,-6.95E-03,0.001936,0.474,1:18:47 AM,126.5822785,0,126.5822785,,8.88E-03,,1.12E+00
1729,-6.27E-03,0.002696,0.436,1:18:48 AM,137.6146789,0,137.6146789,,8.97E-03,,1.23E+00
1730,-6.70E-03,0.002943,0.372,1:18:48 AM,161.2903226,0,161.2903226,,9.64E-03,,1.55E+00
1731,-4.01E-03,0.004774,0.283,1:18:48 AM,212.0141343,0,212.0141343,,8.78E-03,,1.86E+00
1732,-3.57E-03,0.00555,0.242,1:18:48 AM,247.9338843,0,247.9338843,,9.12E-03,,2.26E+00
1733,-4.11E-03,0.00542,0.312,1:18:49 AM,192.3076923,0,192.3076923,,9.53E-03,,1.83E+00
1734,-4.85E-03,0.005216,0.407,1:18:49 AM,147.4201474,0,147.4201474,,1.01E-02,,1.48E+00
1735,-2.59E-03,0.002585,0.204,1:18:49 AM,294.1176471,0,294.1176471,,5.17E-03,,1.52E+00
1736,-2.07E-03,0.002462,0.138,1:18:50 AM,,,,,,,
1737,-2.93E-03,0.00281,0.144,1:18:50 AM,,,,,,,
1738,-2.45E-03,0.002639,0.135,1:18:50 AM,,,,,,,
1739,-3.55E-03,0.00197,0.145,1:18:50 AM,,,,,,,
1740,-3.08E-03,0.00166,0.128,1:18:50 AM,,,,,,,
1741,-4.94E-03,0.0009072,0.18,1:18:50 AM,,,,,,,
1742,-5.48E-03,0.01091,0.369,1:18:51 AM,162.601626,0,162.601626,,1.64E-02,,2.66E+00
1743,4.67E-03,0.01005,0.209,1:18:51 AM,287.0813397,0,287.0813397,,5.39E-03,,1.55E+00
1744,8.10E-04,0.006539,0.22,1:18:51 AM,272.7272727,0,272.7272727,,5.73E-03,,1.56E+00
1745,-3.72E-03,0.007254,0.276,1:18:51 AM,217.3913043,0,217.3913043,,1.10E-02,,2.38E+00
1746,-3.28E-03,0.009036,0.322,1:18:52 AM,186.3354037,0,186.3354037,,1.23E-02,,2.30E+00
1747,2.40E-03,0.00671,0.213,1:18:52 AM,281.6901408,0,281.6901408,,4.32E-03,,1.22E+00
1748,-5.25E-04,0.008024,0.304,1:18:52 AM,197.3684211,0,197.3684211,,8.55E-03,,1.69E+00
1749,-4.44E-03,0.003202,0.471,1:18:53 AM,127.388535,0,127.388535,,7.64E-03,,9.74E-01
1750,-4.04E-03,0.0003184,0.153,1:18:53 AM,,,,,,,
1751,-4.49E-03,0.0008019,0.132,1:18:53 AM,,,,,,,
1752,-6.19E-03,0.00141,0.208,1:18:53 AM,288.4615385,0,288.4615385,,7.60E-03,,2.19E+00
1753,-7.95E-03,0.0004812,0.265,1:18:53 AM,226.4150943,0,226.4150943,,8.43E-03,,1.91E+00
1754,-7.86E-03,0.0006141,0.229,1:18:54 AM,262.0087336,0,262.0087336,,8.48E-03,,2.22E+00
1755,-7.53E-03,0.001384,0.283,1:18:54 AM,212.0141343,0,212.0141343,,8.91E-03,,1.89E+00
1756,-8.20E-03,0.001936,0.375,1:18:54 AM,160,0,160,,1.01E-02,,1.62E+00
1757,-8.03E-03,0.002104,0.425,1:18:55 AM,141.1764706,0,141.1764706,,1.01E-02,,1.43E+00
1758,-7.77E-03,0.00323,0.361,1:18:55 AM,166.2049861,0,166.2049861,,1.10E-02,,1.83E+00
1759,-5.53E-03,0.003467,0.299,1:18:55 AM,200.6688963,0,200.6688963,,9.00E-03,,1.81E+00
1760,-2.98E-03,0.00814,0.234,1:18:56 AM,256.4102564,0,256.4102564,,1.11E-02,,2.85E+00
1761,-1.62E-03,0.01041,0.29,1:18:56 AM,206.8965517,0,206.8965517,,1.20E-02,,2.49E+00
1762,-2.51E-03,0.01861,0.484,1:18:56 AM,123.9669421,0,123.9669421,,2.11E-02,,2.62E+00
1763,-4.77E-03,0.004311,0.87,1:18:57 AM,68.96551724,0,68.96551724,,9.08E-03,,6.26E-01
1764,-2.62E-03,0.00539,0.244,1:18:58 AM,245.9016393,0,245.9016393,,8.01E-03,,1.97E+00
1765,-8.48E-04,0.005633,0.225,1:18:58 AM,266.6666667,0,266.6666667,,6.48E-03,,1.73E+00
1766,1.97E-04,0.006093,0.153,1:18:58 AM,,,,,,,
1767,-2.84E-03,0.00521,0.223,1:18:58 AM,269.058296,0,269.058296,,8.05E-03,,2.16E+00
1768,-3.76E-03,0.005191,0.293,1:18:58 AM,204.778157,0,204.778157,,8.95E-03,,1.83E+00
1769,-3.54E-03,0.005345,0.49,1:18:59 AM,122.4489796,0,122.4489796,,8.88E-03,,1.09E+00
1770,-3.66E-03,0.006112,0.366,1:18:59 AM,163.9344262,0,163.9344262,,9.78E-03,,1.60E+00
1771,-2.29E-03,0.007287,0.344,1:19:00 AM,174.4186047,0,174.4186047,,9.58E-03,,1.67E+00
1772,-2.49E-03,0.006475,0.376,1:19:00 AM,159.5744681,0,159.5744681,,8.97E-03,,1.43E+00
1773,-2.13E-03,0.005773,0.366,1:19:00 AM,163.9344262,0,163.9344262,,7.90E-03,,1.30E+00
1774,-3.26E-03,0.004781,0.35,1:19:01 AM,171.4285714,0,171.4285714,,8.04E-03,,1.38E+00
1775,-4.45E-03,0.003995,0.336,1:19:01 AM,178.5714286,0,178.5714286,,8.44E-03,,1.51E+00
1776,-4.64E-03,0.004579,0.357,1:19:01 AM,168.0672269,0,168.0672269,,9.22E-03,,1.55E+00
1777,-4.18E-03,0.004761,0.359,1:19:02 AM,167.1309192,0,167.1309192,,8.94E-03,,1.49E+00
1778,-3.80E-03,0.004766,0.354,1:19:02 AM,169.4915254,0,169.4915254,,8.56E-03,,1.45E+00
1779,-4.42E-03,0.004736,0.342,1:19:02 AM,175.4385965,0,175.4385965,,9.16E-03,,1.61E+00
1780,-4.39E-03,0.003871,0.318,1:19:03 AM,188.6792453,0,188.6792453,,8.26E-03,,1.56E+00
1781,-3.95E-03,0.004548,0.27,1:19:03 AM,222.2222222,0,222.2222222,,8.49E-03,,1.89E+00
1782,-4.81E-03,0.004085,0.264,1:19:03 AM,227.2727273,0,227.2727273,,8.90E-03,,2.02E+00
1783,-6.21E-03,0.002835,0.316,1:19:04 AM,189.8734177,0,189.8734177,,9.04E-03,,1.72E+00
1784,-5.96E-03,0.003257,0.361,1:19:04 AM,166.2049861,0,166.2049861,,9.21E-03,,1.53E+00
1785,-5.54E-03,0.002595,0.394,1:19:04 AM,152.284264,0,152.284264,,8.13E-03,,1.24E+00
1786,-6.28E-03,0.002724,0.349,1:19:05 AM,171.9197708,0,171.9197708,,9.00E-03,,1.55E+00
1787,-6.46E-03,0.002732,0.29,1:19:05 AM,206.8965517,0,206.8965517,,9.19E-03,,1.90E+00
1788,-2.98E-03,0.006015,0.256,1:19:05 AM,234.375,0,234.375,,8.99E-03,,2.11E+00
1789,-3.38E-03,0.004325,0.335,1:19:06 AM,179.1044776,0,179.1044776,,7.70E-03,,1.38E+00
1790,-6.22E-03,0.002146,0.32,1:19:06 AM,187.5,0,187.5,,8.37E-03,,1.57E+00
